call_id,customer_id,tower_id,duration,cost,call_type,timestamp
928273,CUST9127,TWR9,1189,77.89,VOICE,05-17-2026 16:55:07
846072,CUST9189,TWR53,4089,-50,DATA,2026-05-17 16:55:07
745710,CUST4089,TWR19,412,92.7,SMS,05-17-2026 16:55:07
764952,,TWR12,414,14.44,DATA,2026-05-17 16:55:07
643375,CUST4136,TWR91,3153,49.63,DATA,05-17-2026 16:55:07
879137,CUST2307,TWR49,3325,34.14,SMS,17/05/2026 16:55
762147,CUST3301,TWR73,1236,-50,VOICE,17/05/2026 16:55
624089,CUST8333,TWR3,1398,86.12,SMS,05-17-2026 16:55:07
BAD_ROW_@@@@
416507,CUST4394,TWR69,387,85.44,SMS,17/05/2026 16:55
306132,CUST1106,TWR41,2991,26.72,SMS,05-17-2026 16:55:07
361879,CUST6715,TWR65,3729,70.92,DATA,2026-05-17 16:55:07
149892,,TWR68,3934,81.79,SMS,17/05/2026 16:55
766882,CUST8184,TWR81,2322,1.22,DATA,17/05/2026 16:55
BAD_ROW_@@@@
BAD_ROW_@@@@
240077,CUST8649,TWR73,813,65.36,VOICE,2026-05-17 16:55:07
BAD_ROW_@@@@
BAD_ROW_@@@@
725763,CUST5058,TWR27,4421,91.23,SMS,05-17-2026 16:55:07
572971,CUST3843,TWR98,4157,51.12,SMS,2026-05-17 16:55:07
367686,CUST2538,TWR57,3764,72.07,VOICE,17/05/2026 16:55
506339,CUST3194,TWR89,217,-50,DATA,2026-05-17 16:55:07
525425,CUST7248,TWR82,1223,74.41,VOICE,17/05/2026 16:55
392642,CUST6223,TWR25,2530,15.51,DATA,17/05/2026 16:55
BAD_ROW_@@@@
209908,,TWR66,1805,80.74,VOICE,17/05/2026 16:55
255358,CUST2644,TWR28,105,80.82,SMS,17/05/2026 16:55
BAD_ROW_@@@@
BAD_ROW_@@@@
444591,CUST9709,TWR86,141,-50,DATA,2026-05-17 16:55:07
849002,CUST3066,TWR5,1656,90.06,SMS,17/05/2026 16:55
798712,CUST6994,TWR60,4555,50.65,DATA,17/05/2026 16:55
170860,CUST5690,TWR21,2230,69.64,DATA,17/05/2026 16:55
BAD_ROW_@@@@
861870,CUST9135,TWR34,2669,94.02,VOICE,05-17-2026 16:55:07
604165,,TWR77,4802,2.73,SMS,17/05/2026 16:55
456988,CUST3023,TWR20,2530,32.07,VOICE,05-17-2026 16:55:07
BAD_ROW_@@@@
107736,CUST6730,TWR92,64,20.22,DATA,2026-05-17 16:55:07
749018,CUST8725,TWR45,3022,76.63,SMS,05-17-2026 16:55:07
751446,CUST5586,TWR93,3054,46.54,VOICE,05-17-2026 16:55:07
656365,CUST4175,TWR77,2619,-50,VOICE,05-17-2026 16:55:07
677824,CUST9252,TWR87,3793,15.94,SMS,2026-05-17 16:55:07
515200,,TWR53,2683,27.9,VOICE,05-17-2026 16:55:07
950720,CUST4891,TWR47,2087,66.32,SMS,17/05/2026 16:55
BAD_ROW_@@@@
893840,CUST5004,TWR35,4583,64.49,VOICE,17/05/2026 16:55
142023,CUST1834,TWR64,2568,88.55,VOICE,17/05/2026 16:55
635732,CUST6996,TWR17,3527,-50,SMS,2026-05-17 16:55:07
488130,,TWR11,1750,99.84,DATA,05-17-2026 16:55:07
479266,CUST8310,TWR50,1316,21.82,SMS,17/05/2026 16:55
BAD_ROW_@@@@
417895,CUST7629,TWR21,3137,67.56,VOICE,05-17-2026 16:55:07
432672,,TWR8,365,62.58,SMS,2026-05-17 16:55:07
451255,CUST6984,TWR28,2241,20.86,DATA,2026-05-17 16:55:07
997478,CUST5159,TWR58,2913,48.12,SMS,05-17-2026 16:55:07
174816,CUST8000,TWR66,616,97.29,VOICE,2026-05-17 16:55:07
BAD_ROW_@@@@
937994,CUST4549,TWR55,2938,9.59,SMS,05-17-2026 16:55:07
853584,,TWR56,4412,68.09,DATA,17/05/2026 16:55
124713,,TWR52,2857,75.78,VOICE,17/05/2026 16:55
124097,CUST3000,TWR4,4834,87.81,VOICE,05-17-2026 16:55:07
623704,CUST6443,TWR29,4020,31.88,SMS,2026-05-17 16:55:07
766723,CUST2800,TWR29,3928,41.81,VOICE,2026-05-17 16:55:07
473638,,TWR1,4401,43.56,VOICE,05-17-2026 16:55:07
BAD_ROW_@@@@
124253,CUST1642,TWR58,436,-50,SMS,05-17-2026 16:55:07
216442,,TWR40,2356,7.02,SMS,05-17-2026 16:55:07
184622,CUST6788,TWR30,3433,43.96,SMS,05-17-2026 16:55:07
836182,CUST4708,TWR51,804,-50,SMS,17/05/2026 16:55
818097,CUST9051,TWR75,3311,-50,DATA,2026-05-17 16:55:07
967505,CUST2155,TWR61,4163,-50,DATA,2026-05-17 16:55:07
804396,CUST3733,TWR74,1353,-50,SMS,2026-05-17 16:55:07
208960,CUST7712,TWR38,4188,7.84,SMS,05-17-2026 16:55:07
509800,,TWR67,2527,13.34,VOICE,17/05/2026 16:55
900082,CUST2356,TWR53,2931,63.59,VOICE,17/05/2026 16:55
984542,CUST7018,TWR4,348,-50,VOICE,2026-05-17 16:55:07
561140,CUST6907,TWR18,3892,64.85,DATA,05-17-2026 16:55:07
120127,CUST4545,TWR80,2787,78.8,DATA,2026-05-17 16:55:07
765004,CUST9668,TWR5,3983,-50,VOICE,05-17-2026 16:55:07
BAD_ROW_@@@@
166524,,TWR11,1429,4.61,VOICE,17/05/2026 16:55
242352,CUST8385,TWR70,4441,33.84,DATA,2026-05-17 16:55:07
695758,CUST2495,TWR57,2724,27.1,DATA,2026-05-17 16:55:07
730613,CUST9966,TWR92,3767,66.48,SMS,17/05/2026 16:55
BAD_ROW_@@@@
BAD_ROW_@@@@
BAD_ROW_@@@@
891916,CUST1348,TWR37,3963,95.91,SMS,05-17-2026 16:55:07
613110,CUST2690,TWR62,1723,28.39,SMS,17/05/2026 16:55
672013,CUST6997,TWR69,1710,65.39,VOICE,2026-05-17 16:55:07
387216,,TWR7,465,24.6,DATA,17/05/2026 16:55
BAD_ROW_@@@@
654852,CUST2629,TWR17,353,41.35,SMS,17/05/2026 16:55
BAD_ROW_@@@@
