call_id,customer_id,tower_id,duration,cost,call_type,timestamp
677436,CUST9695,TWR38,3073,-50,VOICE,05-17-2026 16:55:10
730072,,TWR31,4462,96.38,DATA,2026-05-17 16:55:10
575897,CUST5793,TWR37,1959,29.33,DATA,2026-05-17 16:55:10
368403,CUST1073,TWR76,708,27.64,VOICE,17/05/2026 16:55
844748,,TWR49,4553,86.08,SMS,05-17-2026 16:55:10
395405,CUST9154,TWR56,4145,-50,SMS,17/05/2026 16:55
BAD_ROW_@@@@
BAD_ROW_@@@@
966604,CUST3688,TWR50,2213,6.04,SMS,2026-05-17 16:55:10
529210,CUST5390,TWR69,2503,-50,DATA,05-17-2026 16:55:10
619501,CUST5263,TWR10,2192,25.37,DATA,05-17-2026 16:55:10
337815,CUST6990,TWR63,723,-50,VOICE,17/05/2026 16:55
698629,CUST5011,TWR77,58,3.48,SMS,05-17-2026 16:55:10
930688,,TWR30,4870,3.84,SMS,05-17-2026 16:55:10
943264,CUST8547,TWR68,4055,34.97,DATA,2026-05-17 16:55:10
607162,,TWR75,2371,62.48,SMS,05-17-2026 16:55:10
BAD_ROW_@@@@
486945,CUST8121,TWR21,400,97.84,VOICE,2026-05-17 16:55:10
396032,,TWR62,2461,74.76,VOICE,2026-05-17 16:55:10
973573,,TWR4,4630,70.58,DATA,17/05/2026 16:55
BAD_ROW_@@@@
320343,CUST3695,TWR83,1162,93.64,DATA,05-17-2026 16:55:10
314076,CUST2678,TWR6,1477,98.96,DATA,05-17-2026 16:55:10
BAD_ROW_@@@@
730093,CUST1898,TWR3,1719,7.06,SMS,2026-05-17 16:55:10
520314,CUST8613,TWR22,3986,67.2,DATA,05-17-2026 16:55:10
340822,CUST1112,TWR64,237,-50,SMS,2026-05-17 16:55:10
469265,,TWR28,4004,54.46,SMS,2026-05-17 16:55:10
575176,CUST4958,TWR53,410,-50,DATA,2026-05-17 16:55:10
BAD_ROW_@@@@
369965,CUST3938,TWR20,1508,93.57,DATA,05-17-2026 16:55:10
329474,CUST7103,TWR24,4465,50.41,VOICE,17/05/2026 16:55
872163,CUST2015,TWR74,1024,-50,VOICE,2026-05-17 16:55:10
630021,CUST3125,TWR33,2089,95.98,SMS,17/05/2026 16:55
287766,CUST4929,TWR6,267,93.28,SMS,05-17-2026 16:55:10
541275,CUST6527,TWR48,56,42.84,DATA,17/05/2026 16:55
448139,CUST3238,TWR14,979,50.83,VOICE,2026-05-17 16:55:10
BAD_ROW_@@@@
BAD_ROW_@@@@
218352,CUST8105,TWR5,4136,61.06,SMS,17/05/2026 16:55
533118,,TWR50,3227,26.38,VOICE,17/05/2026 16:55
658943,,TWR70,991,99.84,SMS,2026-05-17 16:55:10
837592,CUST6005,TWR32,3247,86.19,DATA,05-17-2026 16:55:10
196459,CUST5274,TWR69,3804,81.79,VOICE,2026-05-17 16:55:10
301686,CUST4646,TWR80,2000,-50,VOICE,05-17-2026 16:55:10
BAD_ROW_@@@@
369657,CUST3210,TWR67,1086,-50,SMS,2026-05-17 16:55:10
BAD_ROW_@@@@
138871,CUST4278,TWR81,4112,45.52,VOICE,05-17-2026 16:55:10
324268,CUST9100,TWR86,961,23.79,VOICE,05-17-2026 16:55:10
338355,CUST2281,TWR25,1718,54.92,DATA,17/05/2026 16:55
678476,CUST5028,TWR80,4963,9.74,SMS,2026-05-17 16:55:10
322378,CUST3959,TWR72,51,-50,DATA,05-17-2026 16:55:10
307825,CUST9694,TWR6,1403,82.81,SMS,05-17-2026 16:55:10
148662,CUST1300,TWR54,3585,-50,VOICE,17/05/2026 16:55
BAD_ROW_@@@@
BAD_ROW_@@@@
591874,CUST6305,TWR10,289,-50,DATA,17/05/2026 16:55
153519,,TWR92,2512,93.87,DATA,2026-05-17 16:55:10
191438,CUST2119,TWR68,3910,47.03,VOICE,05-17-2026 16:55:10
609738,CUST4451,TWR66,4386,23.42,SMS,17/05/2026 16:55
BAD_ROW_@@@@
448269,CUST7303,TWR54,2101,95.69,VOICE,2026-05-17 16:55:10
272181,CUST8337,TWR20,4272,27.03,VOICE,05-17-2026 16:55:10
252635,CUST3818,TWR79,1851,-50,DATA,05-17-2026 16:55:10
