call_id,customer_id,tower_id,duration,cost,call_type,timestamp
486013,CUST4847,TWR81,1698,-50,DATA,2026-05-17 16:54:55
125940,CUST9895,TWR22,1650,-50,VOICE,17/05/2026 16:54
309753,,TWR16,3762,58.48,SMS,2026-05-17 16:54:55
506223,CUST6615,TWR50,2306,-50,SMS,17/05/2026 16:54
BAD_ROW_@@@@
714877,CUST4941,TWR77,238,82.03,SMS,2026-05-17 16:54:55
612653,,TWR93,4021,1.52,SMS,05-17-2026 16:54:55
791398,CUST2801,TWR15,2847,71.1,VOICE,17/05/2026 16:54
474363,CUST8454,TWR44,247,16.78,SMS,2026-05-17 16:54:55
789304,CUST1161,TWR86,4836,57.61,SMS,2026-05-17 16:54:55
475813,,TWR6,1877,27.13,DATA,2026-05-17 16:54:55
122786,CUST8279,TWR14,4905,-50,SMS,05-17-2026 16:54:55
BAD_ROW_@@@@
BAD_ROW_@@@@
676561,CUST7028,TWR93,3830,54.57,VOICE,05-17-2026 16:54:55
905623,CUST5164,TWR72,2532,26.2,VOICE,17/05/2026 16:54
695726,,TWR11,992,23.23,SMS,05-17-2026 16:54:55
425636,CUST9780,TWR95,4977,-50,SMS,05-17-2026 16:54:55
483717,CUST7764,TWR75,3762,-50,VOICE,05-17-2026 16:54:55
BAD_ROW_@@@@
466623,CUST9456,TWR83,76,9.32,DATA,17/05/2026 16:54
432661,CUST2286,TWR86,4668,-50,SMS,05-17-2026 16:54:55
BAD_ROW_@@@@
900331,CUST1987,TWR27,531,-50,DATA,17/05/2026 16:54
935265,CUST6902,TWR93,1267,67.48,DATA,2026-05-17 16:54:55
376228,CUST7353,TWR34,3410,37.88,DATA,2026-05-17 16:54:55
602072,CUST7057,TWR76,301,68.01,VOICE,17/05/2026 16:54
942123,CUST6971,TWR84,3862,-50,DATA,17/05/2026 16:54
350995,,TWR62,3974,25.31,DATA,2026-05-17 16:54:55
BAD_ROW_@@@@
517809,CUST8896,TWR72,435,-50,DATA,05-17-2026 16:54:55
295328,,TWR7,1648,42.43,SMS,17/05/2026 16:54
179480,CUST6316,TWR14,2434,-50,VOICE,2026-05-17 16:54:55
482781,CUST9627,TWR40,3186,72.04,SMS,17/05/2026 16:54
266165,CUST1141,TWR86,2501,92.52,SMS,05-17-2026 16:54:55
550270,CUST3914,TWR13,3710,-50,SMS,05-17-2026 16:54:55
408622,CUST3238,TWR67,344,-50,DATA,2026-05-17 16:54:55
525456,CUST9514,TWR78,3016,31.03,DATA,17/05/2026 16:54
BAD_ROW_@@@@
625791,CUST8509,TWR9,3159,-50,DATA,2026-05-17 16:54:55
640031,CUST8826,TWR57,3430,-50,DATA,17/05/2026 16:54
538389,CUST1011,TWR62,1710,99.47,VOICE,05-17-2026 16:54:55
BAD_ROW_@@@@
BAD_ROW_@@@@
951317,CUST9251,TWR56,1023,1.91,SMS,2026-05-17 16:54:55
255507,CUST7561,TWR23,2737,54.15,SMS,2026-05-17 16:54:55
BAD_ROW_@@@@
211530,CUST6389,TWR91,3800,-50,SMS,17/05/2026 16:54
570086,CUST3990,TWR13,3699,86.79,SMS,05-17-2026 16:54:55
793938,CUST8008,TWR31,2049,80.17,DATA,17/05/2026 16:54
888612,CUST3052,TWR94,4498,-50,DATA,17/05/2026 16:54
BAD_ROW_@@@@
220254,CUST7888,TWR88,69,68.2,SMS,2026-05-17 16:54:55
BAD_ROW_@@@@
521216,CUST2581,TWR96,4608,-50,DATA,05-17-2026 16:54:55
639083,CUST5187,TWR52,3200,0.8,DATA,2026-05-17 16:54:55
292452,CUST5113,TWR17,789,-50,SMS,2026-05-17 16:54:55
BAD_ROW_@@@@
BAD_ROW_@@@@
BAD_ROW_@@@@
951000,CUST3092,TWR78,3872,47.81,VOICE,05-17-2026 16:54:55
138301,CUST1073,TWR70,3049,4.84,SMS,05-17-2026 16:54:55
BAD_ROW_@@@@
962559,CUST3835,TWR6,2686,66.11,DATA,05-17-2026 16:54:55
BAD_ROW_@@@@
418131,CUST4990,TWR85,1650,75.56,SMS,2026-05-17 16:54:55
470984,CUST4330,TWR68,4738,20.42,VOICE,17/05/2026 16:54
770939,,TWR42,4617,20.04,VOICE,05-17-2026 16:54:55
