call_id,customer_id,tower_id,duration,cost,call_type,timestamp
962896,,TWR49,3789,90.65,SMS,17/05/2026 16:55
285151,CUST3614,TWR41,4940,-50,VOICE,17/05/2026 16:55
BAD_ROW_@@@@
913247,,TWR51,2850,59.32,SMS,2026-05-17 16:55:01
462312,,TWR84,4484,68.58,DATA,17/05/2026 16:55
456178,CUST7648,TWR95,3365,-50,SMS,17/05/2026 16:55
BAD_ROW_@@@@
566049,CUST3601,TWR98,4359,3.27,SMS,05-17-2026 16:55:01
997145,,TWR35,4749,98.67,SMS,17/05/2026 16:55
247969,CUST6559,TWR96,2712,-50,DATA,17/05/2026 16:55
BAD_ROW_@@@@
506325,CUST7629,TWR96,3241,35.24,VOICE,2026-05-17 16:55:01
326320,,TWR61,2081,87.58,VOICE,2026-05-17 16:55:01
120483,CUST6493,TWR26,2453,-50,SMS,2026-05-17 16:55:01
946449,CUST5518,TWR6,3733,65.68,SMS,05-17-2026 16:55:01
433834,CUST3057,TWR27,667,4.23,SMS,17/05/2026 16:55
318113,CUST2001,TWR31,1717,-50,DATA,2026-05-17 16:55:01
611450,CUST9983,TWR35,4353,19.69,DATA,2026-05-17 16:55:01
689274,CUST5816,TWR11,1519,-50,VOICE,2026-05-17 16:55:01
BAD_ROW_@@@@
668850,CUST2811,TWR50,573,-50,SMS,05-17-2026 16:55:01
875511,CUST8495,TWR38,3890,69.68,SMS,2026-05-17 16:55:01
952464,CUST2657,TWR84,2869,79.48,DATA,05-17-2026 16:55:01
828505,CUST4852,TWR23,1924,-50,VOICE,2026-05-17 16:55:01
469989,CUST5008,TWR98,1336,85.75,SMS,2026-05-17 16:55:01
567035,CUST2650,TWR15,714,-50,VOICE,17/05/2026 16:55
214032,CUST7962,TWR20,4598,92.31,DATA,05-17-2026 16:55:01
258969,CUST3664,TWR7,398,92.78,VOICE,2026-05-17 16:55:01
488062,,TWR46,95,46.04,SMS,2026-05-17 16:55:01
279789,CUST6247,TWR7,4073,40.69,DATA,05-17-2026 16:55:01
596253,CUST8861,TWR57,808,6.85,DATA,05-17-2026 16:55:01
616697,CUST2624,TWR43,3155,-50,SMS,2026-05-17 16:55:01
131900,CUST8657,TWR39,1052,45.25,SMS,17/05/2026 16:55
BAD_ROW_@@@@
BAD_ROW_@@@@
897213,CUST1328,TWR57,653,-50,SMS,17/05/2026 16:55
199766,CUST7919,TWR73,3068,88.86,VOICE,2026-05-17 16:55:01
125787,,TWR34,1050,81.09,SMS,2026-05-17 16:55:01
734211,CUST9935,TWR89,190,-50,DATA,05-17-2026 16:55:01
120514,CUST6291,TWR79,1789,92.75,VOICE,17/05/2026 16:55
978098,CUST9636,TWR49,3740,48.59,SMS,17/05/2026 16:55
319809,CUST3150,TWR51,1385,63.95,DATA,05-17-2026 16:55:01
223712,,TWR72,4298,35.16,SMS,05-17-2026 16:55:01
BAD_ROW_@@@@
117205,CUST7175,TWR94,1608,31.0,DATA,17/05/2026 16:55
585450,,TWR12,3365,10.75,SMS,17/05/2026 16:55
182406,CUST5078,TWR20,833,67.66,SMS,17/05/2026 16:55
BAD_ROW_@@@@
662316,,TWR13,2057,1.27,SMS,2026-05-17 16:55:01
814487,CUST3479,TWR22,4134,44.75,VOICE,17/05/2026 16:55
195256,CUST9089,TWR65,3263,22.17,DATA,17/05/2026 16:55
321789,,TWR49,2084,78.77,VOICE,17/05/2026 16:55
487706,CUST7175,TWR26,2964,-50,DATA,17/05/2026 16:55
845606,CUST1113,TWR32,447,-50,DATA,17/05/2026 16:55
661954,,TWR96,1792,58.78,SMS,17/05/2026 16:55
683887,CUST1083,TWR66,4721,11.73,DATA,2026-05-17 16:55:01
720349,CUST3837,TWR35,714,69.58,VOICE,17/05/2026 16:55
452582,,TWR31,3343,24.69,SMS,2026-05-17 16:55:01
180632,,TWR72,2184,22.6,DATA,05-17-2026 16:55:01
BAD_ROW_@@@@
282987,CUST8648,TWR21,354,15.8,DATA,2026-05-17 16:55:01
BAD_ROW_@@@@
734773,CUST1155,TWR94,3655,74.3,SMS,17/05/2026 16:55
252156,CUST9605,TWR38,4341,56.83,SMS,05-17-2026 16:55:01
284756,CUST1898,TWR42,513,77.86,DATA,2026-05-17 16:55:01
967945,CUST4424,TWR29,1472,7.93,VOICE,2026-05-17 16:55:01
999969,CUST9273,TWR23,4655,-50,DATA,2026-05-17 16:55:01
998969,CUST6941,TWR85,2753,63.6,VOICE,05-17-2026 16:55:01
148965,,TWR27,1650,23.37,VOICE,17/05/2026 16:55
766712,,TWR89,1592,31.6,DATA,05-17-2026 16:55:01
562268,CUST4971,TWR64,2949,71.94,VOICE,2026-05-17 16:55:01
143209,CUST1836,TWR46,407,-50,SMS,05-17-2026 16:55:01
373394,,TWR8,4635,63.5,SMS,2026-05-17 16:55:01
BAD_ROW_@@@@
901707,,TWR68,622,87.22,SMS,17/05/2026 16:55
106893,CUST4766,TWR7,3779,-50,SMS,05-17-2026 16:55:01
460470,,TWR59,866,92.32,DATA,2026-05-17 16:55:01
817365,,TWR98,1231,17.4,DATA,05-17-2026 16:55:01
555520,,TWR74,2525,90.38,SMS,2026-05-17 16:55:01
590663,CUST6197,TWR21,1633,96.35,DATA,17/05/2026 16:55
938341,CUST3129,TWR86,2285,95.92,DATA,2026-05-17 16:55:01
BAD_ROW_@@@@
776714,CUST1958,TWR1,1504,84.66,DATA,2026-05-17 16:55:01
117852,CUST7581,TWR24,1912,-50,VOICE,2026-05-17 16:55:01
466060,CUST9863,TWR66,4904,-50,VOICE,05-17-2026 16:55:01
BAD_ROW_@@@@
251674,CUST7090,TWR29,4931,62.0,VOICE,17/05/2026 16:55
440863,CUST5883,TWR97,140,63.81,VOICE,17/05/2026 16:55
730145,,TWR7,3437,31.84,SMS,2026-05-17 16:55:01
631504,CUST7651,TWR44,1226,38.42,DATA,17/05/2026 16:55
BAD_ROW_@@@@
BAD_ROW_@@@@
910249,CUST7152,TWR95,4792,21.46,DATA,2026-05-17 16:55:01
148300,CUST7822,TWR24,3773,-50,VOICE,17/05/2026 16:55
396884,CUST2591,TWR83,1624,-50,VOICE,17/05/2026 16:55
911176,CUST1026,TWR50,1062,-50,DATA,05-17-2026 16:55:01
850290,CUST4563,TWR97,1182,-50,SMS,17/05/2026 16:55
702751,CUST3285,TWR74,2898,29.22,DATA,2026-05-17 16:55:01
609431,CUST1175,TWR84,3458,51.66,SMS,2026-05-17 16:55:01
902409,CUST1553,TWR64,4385,64.4,SMS,2026-05-17 16:55:01
769986,CUST8323,TWR86,3279,93.2,DATA,05-17-2026 16:55:01
BAD_ROW_@@@@
322223,CUST1650,TWR11,2678,16.33,DATA,05-17-2026 16:55:01
973915,,TWR75,5,13.97,DATA,17/05/2026 16:55
506929,,TWR2,4680,38.56,VOICE,17/05/2026 16:55
BAD_ROW_@@@@
442634,CUST7620,TWR5,3256,-50,SMS,05-17-2026 16:55:01
730440,CUST5052,TWR45,92,70.62,SMS,17/05/2026 16:55
630825,CUST1972,TWR51,656,25.27,DATA,17/05/2026 16:55
194825,CUST1670,TWR10,3161,6.87,VOICE,17/05/2026 16:55
237796,CUST3466,TWR30,4716,-50,VOICE,2026-05-17 16:55:01
670597,CUST7785,TWR14,1454,22.47,SMS,05-17-2026 16:55:01
207834,CUST8419,TWR28,944,46.15,VOICE,05-17-2026 16:55:01
BAD_ROW_@@@@
376400,CUST4482,TWR46,4940,31.12,SMS,2026-05-17 16:55:01
BAD_ROW_@@@@
BAD_ROW_@@@@
527087,CUST5661,TWR86,1474,-50,VOICE,2026-05-17 16:55:01
106713,CUST2586,TWR35,2410,42.47,DATA,05-17-2026 16:55:01
344834,,TWR39,2449,6.33,SMS,17/05/2026 16:55
676047,CUST4682,TWR85,2905,7.38,DATA,05-17-2026 16:55:01
742314,CUST2285,TWR94,588,86.91,SMS,2026-05-17 16:55:01
341468,CUST8752,TWR83,2778,91.12,SMS,05-17-2026 16:55:01
BAD_ROW_@@@@
696842,,TWR84,4675,79.98,SMS,17/05/2026 16:55
BAD_ROW_@@@@
BAD_ROW_@@@@
413745,CUST8295,TWR30,4418,63.62,DATA,2026-05-17 16:55:01
749936,CUST9487,TWR51,189,-50,SMS,17/05/2026 16:55
338453,CUST9743,TWR49,4011,70.89,VOICE,17/05/2026 16:55
234725,,TWR7,465,18.53,DATA,2026-05-17 16:55:01
221818,,TWR84,88,27.3,VOICE,2026-05-17 16:55:01
286417,,TWR15,4352,98.84,DATA,2026-05-17 16:55:01
873890,CUST7527,TWR54,1289,-50,VOICE,17/05/2026 16:55
120597,CUST5711,TWR52,3370,93.56,DATA,2026-05-17 16:55:01
371272,CUST8091,TWR14,3422,59.88,SMS,2026-05-17 16:55:01
354690,,TWR66,2131,24.77,VOICE,2026-05-17 16:55:01
455581,CUST8787,TWR77,4213,-50,SMS,05-17-2026 16:55:01
486722,CUST3939,TWR82,573,42.04,DATA,2026-05-17 16:55:01
347382,CUST4229,TWR11,2102,49.15,DATA,2026-05-17 16:55:01
385549,CUST9713,TWR84,805,95.04,SMS,2026-05-17 16:55:01
183952,CUST9253,TWR55,3734,13.88,SMS,17/05/2026 16:55
349480,CUST9932,TWR32,4336,70.33,VOICE,17/05/2026 16:55
BAD_ROW_@@@@
928542,CUST5847,TWR46,4153,10.56,SMS,2026-05-17 16:55:01
240628,CUST5571,TWR19,3043,85.65,DATA,2026-05-17 16:55:01
731033,CUST8505,TWR61,998,7.43,VOICE,05-17-2026 16:55:01
425573,CUST8098,TWR38,1430,-50,SMS,17/05/2026 16:55
BAD_ROW_@@@@
651889,CUST9514,TWR69,3893,86.8,VOICE,05-17-2026 16:55:01
BAD_ROW_@@@@
600735,CUST5765,TWR67,792,32.69,DATA,17/05/2026 16:55
BAD_ROW_@@@@
BAD_ROW_@@@@
585028,CUST4716,TWR42,1822,40.65,SMS,17/05/2026 16:55
924161,CUST6676,TWR30,4124,94.58,DATA,17/05/2026 16:55
BAD_ROW_@@@@
866845,CUST7683,TWR66,2465,91.21,VOICE,17/05/2026 16:55
126358,CUST4744,TWR15,4393,-50,SMS,17/05/2026 16:55
280949,CUST9449,TWR26,627,-50,VOICE,05-17-2026 16:55:01
433565,CUST9441,TWR31,4378,58.57,SMS,05-17-2026 16:55:01
851865,CUST4692,TWR95,3678,-50,DATA,2026-05-17 16:55:01
BAD_ROW_@@@@
594444,CUST3377,TWR29,2272,20.78,DATA,05-17-2026 16:55:01
831601,CUST9786,TWR50,1810,75.4,VOICE,17/05/2026 16:55
BAD_ROW_@@@@
397711,CUST4753,TWR47,1797,-50,DATA,05-17-2026 16:55:01
532916,,TWR26,4002,46.69,SMS,05-17-2026 16:55:01
904920,CUST9141,TWR66,3757,97.28,VOICE,2026-05-17 16:55:01
