call_id,customer_id,tower_id,duration,cost,call_type,timestamp
933224,CUST5099,TWR46,1949,-50,DATA,17/05/2026 16:55
885709,CUST6493,TWR25,1382,39.15,SMS,17/05/2026 16:55
981377,CUST1112,TWR9,2810,3.51,VOICE,05-17-2026 16:55:04
183263,,TWR13,48,91.47,VOICE,05-17-2026 16:55:04
179872,CUST5535,TWR98,3688,-50,SMS,2026-05-17 16:55:04
981137,CUST2464,TWR10,2885,9.89,DATA,17/05/2026 16:55
BAD_ROW_@@@@
887455,CUST3734,TWR27,1216,35.64,SMS,2026-05-17 16:55:04
109061,,TWR65,3816,84.0,DATA,05-17-2026 16:55:04
BAD_ROW_@@@@
261696,,TWR64,3856,45.61,SMS,2026-05-17 16:55:04
BAD_ROW_@@@@
101482,,TWR1,672,95.17,VOICE,17/05/2026 16:55
291508,CUST3035,TWR44,197,-50,VOICE,17/05/2026 16:55
124779,CUST4714,TWR52,934,-50,DATA,05-17-2026 16:55:04
750666,CUST3657,TWR26,2722,-50,SMS,05-17-2026 16:55:04
BAD_ROW_@@@@
189795,CUST7046,TWR23,519,76.79,SMS,05-17-2026 16:55:04
960415,CUST7982,TWR64,4149,-50,DATA,05-17-2026 16:55:04
582538,CUST1272,TWR95,2793,-50,DATA,17/05/2026 16:55
BAD_ROW_@@@@
BAD_ROW_@@@@
315893,CUST1547,TWR60,2317,61.74,DATA,05-17-2026 16:55:04
160954,CUST3926,TWR6,4640,78.7,VOICE,05-17-2026 16:55:04
664427,CUST8575,TWR37,1359,84.46,DATA,17/05/2026 16:55
111027,CUST4029,TWR75,4145,19.51,VOICE,2026-05-17 16:55:04
882727,CUST7200,TWR1,965,13.13,SMS,05-17-2026 16:55:04
653644,CUST4336,TWR16,3167,-50,SMS,05-17-2026 16:55:04
454087,CUST6809,TWR31,765,-50,DATA,05-17-2026 16:55:04
330277,CUST7861,TWR46,3349,-50,DATA,17/05/2026 16:55
BAD_ROW_@@@@
874476,CUST4219,TWR94,3310,94.27,VOICE,05-17-2026 16:55:04
180961,CUST4684,TWR95,3817,47.35,DATA,17/05/2026 16:55
374207,CUST8077,TWR92,1468,91.86,VOICE,2026-05-17 16:55:04
688809,CUST5629,TWR77,3915,96.68,DATA,05-17-2026 16:55:04
323760,CUST2533,TWR8,3329,-50,SMS,17/05/2026 16:55
254419,,TWR62,2344,28.03,VOICE,2026-05-17 16:55:04
755929,CUST3355,TWR56,3460,84.78,DATA,17/05/2026 16:55
576571,CUST5058,TWR28,3279,84.82,DATA,2026-05-17 16:55:04
504214,,TWR28,4179,93.72,SMS,05-17-2026 16:55:04
855634,CUST2923,TWR85,4834,18.75,SMS,2026-05-17 16:55:04
BAD_ROW_@@@@
509440,CUST5280,TWR7,2858,57.28,SMS,2026-05-17 16:55:04
BAD_ROW_@@@@
BAD_ROW_@@@@
659843,,TWR84,4948,23.44,VOICE,05-17-2026 16:55:04
757355,,TWR24,3626,91.41,DATA,17/05/2026 16:55
260456,CUST7586,TWR16,2890,-50,VOICE,2026-05-17 16:55:04
600539,CUST1973,TWR94,3202,20.1,VOICE,2026-05-17 16:55:04
185249,CUST4493,TWR96,2323,52.27,VOICE,17/05/2026 16:55
894656,,TWR96,4828,5.13,SMS,17/05/2026 16:55
677709,CUST6365,TWR52,3723,47.4,SMS,17/05/2026 16:55
BAD_ROW_@@@@
942909,,TWR38,1209,12.19,VOICE,2026-05-17 16:55:04
401968,CUST7011,TWR33,65,12.85,DATA,2026-05-17 16:55:04
927146,,TWR81,969,94.18,VOICE,2026-05-17 16:55:04
902392,CUST8728,TWR42,4908,69.71,VOICE,17/05/2026 16:55
964354,,TWR74,2727,80.11,DATA,2026-05-17 16:55:04
910527,CUST7384,TWR8,3033,17.96,DATA,05-17-2026 16:55:04
137266,CUST2687,TWR75,2351,-50,SMS,17/05/2026 16:55
BAD_ROW_@@@@
BAD_ROW_@@@@
944160,CUST6214,TWR22,737,55.91,SMS,2026-05-17 16:55:04
592759,CUST2458,TWR73,2404,81.24,DATA,2026-05-17 16:55:04
683207,CUST7888,TWR7,392,32.69,DATA,2026-05-17 16:55:04
512871,CUST9722,TWR61,4228,-50,VOICE,2026-05-17 16:55:04
271048,CUST5166,TWR41,391,-50,SMS,05-17-2026 16:55:04
281731,,TWR10,4124,58.74,SMS,05-17-2026 16:55:04
132832,,TWR58,3009,54.7,VOICE,17/05/2026 16:55
965641,CUST9884,TWR23,275,46.71,SMS,2026-05-17 16:55:04
214824,,TWR65,387,72.46,VOICE,2026-05-17 16:55:04
BAD_ROW_@@@@
204175,CUST6893,TWR89,95,-50,SMS,17/05/2026 16:55
353092,CUST2172,TWR10,746,-50,DATA,17/05/2026 16:55
169743,,TWR54,3471,92.74,DATA,05-17-2026 16:55:04
314998,CUST8792,TWR36,4412,79.06,SMS,2026-05-17 16:55:04
BAD_ROW_@@@@
524677,,TWR76,896,91.58,VOICE,2026-05-17 16:55:04
854159,CUST7369,TWR65,4896,29.35,SMS,17/05/2026 16:55
BAD_ROW_@@@@
625088,CUST3630,TWR36,697,88.63,DATA,2026-05-17 16:55:04
448113,CUST1669,TWR59,3928,58.8,DATA,17/05/2026 16:55
BAD_ROW_@@@@
450123,CUST3942,TWR75,2694,38.65,DATA,05-17-2026 16:55:04
396052,CUST7435,TWR39,1445,22.56,SMS,05-17-2026 16:55:04
BAD_ROW_@@@@
867464,,TWR55,2854,16.19,VOICE,17/05/2026 16:55
242027,CUST3168,TWR35,4257,97.61,VOICE,17/05/2026 16:55
573528,,TWR25,48,29.11,VOICE,2026-05-17 16:55:04
675023,CUST1541,TWR42,4343,73.33,DATA,2026-05-17 16:55:04
362257,,TWR31,3056,30.94,SMS,17/05/2026 16:55
652203,CUST9541,TWR5,2569,40.46,VOICE,17/05/2026 16:55
792607,CUST9877,TWR90,2630,50.32,SMS,2026-05-17 16:55:04
107360,CUST7878,TWR35,4538,88.59,SMS,2026-05-17 16:55:04
220343,,TWR61,1051,95.53,VOICE,05-17-2026 16:55:04
111349,,TWR32,1687,3.61,VOICE,17/05/2026 16:55
590669,CUST1021,TWR53,4362,81.79,VOICE,2026-05-17 16:55:04
216465,CUST8690,TWR56,4422,11.6,SMS,05-17-2026 16:55:04
875392,CUST8206,TWR36,4211,-50,DATA,17/05/2026 16:55
675219,CUST1128,TWR46,2643,35.53,SMS,05-17-2026 16:55:04
933235,CUST3305,TWR85,3485,-50,DATA,05-17-2026 16:55:04
106697,CUST7181,TWR59,4269,-50,VOICE,17/05/2026 16:55
774033,CUST4963,TWR47,4763,43.79,SMS,05-17-2026 16:55:04
468960,CUST1995,TWR27,937,42.12,DATA,05-17-2026 16:55:04
648760,CUST6472,TWR51,2205,79.54,DATA,05-17-2026 16:55:04
862326,CUST8886,TWR28,2515,44.58,DATA,05-17-2026 16:55:04
897585,CUST3187,TWR29,163,35.1,SMS,2026-05-17 16:55:04
461773,CUST9681,TWR33,2927,61.35,VOICE,05-17-2026 16:55:04
664702,CUST8574,TWR11,3433,-50,DATA,2026-05-17 16:55:04
918535,,TWR11,4168,58.73,DATA,2026-05-17 16:55:04
518541,CUST8778,TWR88,4887,61.37,DATA,2026-05-17 16:55:04
976710,CUST3864,TWR8,2544,-50,SMS,2026-05-17 16:55:04
960503,CUST6393,TWR34,566,4.99,SMS,17/05/2026 16:55
166961,,TWR4,2790,41.57,DATA,05-17-2026 16:55:04
BAD_ROW_@@@@
645406,CUST6284,TWR62,1831,14.74,VOICE,2026-05-17 16:55:04
BAD_ROW_@@@@
