call_id,customer_id,tower_id,duration,cost,call_type,timestamp
682162,,TWR82,4467,54.15,VOICE,2026-05-17 17:15:33
986004,CUST9951,TWR49,2379,-50,VOICE,17/05/2026 17:15
740120,CUST3643,TWR61,3780,89.44,DATA,17/05/2026 17:15
338200,CUST5413,TWR27,4644,64.38,DATA,17/05/2026 17:15
552349,CUST2092,TWR5,3364,70.0,SMS,2026-05-17 17:15:33
803219,CUST6444,TWR47,119,11.0,VOICE,05-17-2026 17:15:33
894266,CUST2312,TWR60,1693,57.55,VOICE,05-17-2026 17:15:33
850663,CUST1256,TWR23,2217,67.98,VOICE,17/05/2026 17:15
660005,CUST3802,TWR94,3411,37.3,VOICE,2026-05-17 17:15:33
BAD_ROW_@@@@
652436,,TWR18,3337,95.99,DATA,2026-05-17 17:15:33
829830,,TWR34,343,93.57,SMS,2026-05-17 17:15:33
BAD_ROW_@@@@
425556,CUST2905,TWR53,1845,-50,SMS,05-17-2026 17:15:33
776740,CUST1647,TWR53,2051,91.59,SMS,05-17-2026 17:15:33
938966,CUST7393,TWR60,3452,66.22,SMS,17/05/2026 17:15
BAD_ROW_@@@@
623874,CUST6309,TWR17,2468,-50,SMS,05-17-2026 17:15:33
BAD_ROW_@@@@
844163,CUST2171,TWR39,2280,-50,DATA,17/05/2026 17:15
BAD_ROW_@@@@
769964,CUST6264,TWR70,3146,25.62,SMS,2026-05-17 17:15:33
629588,CUST5527,TWR74,2744,74.78,DATA,2026-05-17 17:15:33
335359,,TWR79,2335,41.73,SMS,17/05/2026 17:15
411672,,TWR7,2258,9.12,VOICE,2026-05-17 17:15:33
228660,CUST3033,TWR33,4423,81.9,DATA,05-17-2026 17:15:33
756967,CUST4535,TWR82,369,52.28,VOICE,05-17-2026 17:15:33
973452,,TWR20,107,87.01,SMS,17/05/2026 17:15
328241,CUST6873,TWR1,3298,77.31,SMS,05-17-2026 17:15:33
622032,CUST2692,TWR26,538,53.2,SMS,2026-05-17 17:15:33
286599,CUST4609,TWR82,4131,45.75,VOICE,17/05/2026 17:15
152166,,TWR62,433,25.68,SMS,17/05/2026 17:15
266132,,TWR79,4371,29.58,VOICE,17/05/2026 17:15
780248,CUST7533,TWR5,2246,62.64,SMS,2026-05-17 17:15:33
443732,,TWR86,2029,68.4,VOICE,17/05/2026 17:15
BAD_ROW_@@@@
315616,CUST8754,TWR66,1588,-50,DATA,2026-05-17 17:15:33
BAD_ROW_@@@@
389542,CUST8714,TWR31,2572,-50,VOICE,05-17-2026 17:15:33
947772,CUST1830,TWR33,4843,39.9,DATA,05-17-2026 17:15:33
982175,CUST1084,TWR58,4505,-50,DATA,2026-05-17 17:15:33
129522,CUST6939,TWR53,750,23.49,SMS,2026-05-17 17:15:33
BAD_ROW_@@@@
287246,,TWR34,3020,78.6,DATA,17/05/2026 17:15
366500,CUST1871,TWR76,1751,-50,VOICE,05-17-2026 17:15:33
340594,CUST6763,TWR63,4314,-50,SMS,17/05/2026 17:15
BAD_ROW_@@@@
922394,CUST3231,TWR87,634,71.19,DATA,17/05/2026 17:15
317848,CUST3215,TWR56,345,61.72,SMS,05-17-2026 17:15:33
634121,CUST9289,TWR62,45,-50,SMS,2026-05-17 17:15:33
386917,CUST5543,TWR20,329,38.06,VOICE,2026-05-17 17:15:33
492613,CUST8938,TWR75,3122,-50,VOICE,05-17-2026 17:15:33
560504,CUST5750,TWR95,3802,-50,DATA,05-17-2026 17:15:33
654009,CUST1759,TWR65,2002,53.55,DATA,17/05/2026 17:15
635153,CUST8633,TWR36,2840,99.6,VOICE,05-17-2026 17:15:33
175776,,TWR95,2597,26.11,DATA,17/05/2026 17:15
147305,CUST2867,TWR60,161,62.48,VOICE,2026-05-17 17:15:33
765827,,TWR32,1604,93.48,DATA,17/05/2026 17:15
318625,CUST4713,TWR33,2629,43.47,VOICE,05-17-2026 17:15:33
162118,,TWR99,3222,24.59,VOICE,05-17-2026 17:15:33
164715,CUST1113,TWR98,4078,75.73,DATA,17/05/2026 17:15
112961,CUST3826,TWR53,3536,-50,VOICE,05-17-2026 17:15:33
398461,CUST8113,TWR22,1539,28.55,DATA,05-17-2026 17:15:33
250466,CUST6305,TWR10,322,-50,SMS,2026-05-17 17:15:33
286055,CUST2122,TWR44,3491,16.37,DATA,17/05/2026 17:15
951205,CUST6907,TWR44,3422,-50,DATA,05-17-2026 17:15:33
841951,CUST9760,TWR45,361,19.0,SMS,17/05/2026 17:15
865747,CUST2689,TWR21,516,-50,DATA,05-17-2026 17:15:33
775456,CUST8992,TWR96,3469,-50,DATA,2026-05-17 17:15:33
587309,CUST5608,TWR61,420,34.77,SMS,2026-05-17 17:15:33
257519,CUST1823,TWR61,1955,16.99,DATA,2026-05-17 17:15:33
584929,CUST9375,TWR61,1218,26.4,VOICE,2026-05-17 17:15:33
168061,CUST3036,TWR17,4037,8.32,DATA,05-17-2026 17:15:33
BAD_ROW_@@@@
538778,,TWR52,4840,42.13,DATA,05-17-2026 17:15:33
158060,CUST8895,TWR70,2850,-50,VOICE,2026-05-17 17:15:33
866079,CUST3569,TWR26,2696,-50,DATA,2026-05-17 17:15:33
BAD_ROW_@@@@
114461,,TWR8,773,72.57,VOICE,2026-05-17 17:15:33
313510,,TWR53,1331,93.38,SMS,2026-05-17 17:15:33
BAD_ROW_@@@@
634478,CUST8038,TWR11,2335,96.19,SMS,05-17-2026 17:15:33
BAD_ROW_@@@@
368918,CUST9204,TWR78,4197,-50,SMS,2026-05-17 17:15:33
561969,,TWR35,152,22.92,VOICE,17/05/2026 17:15
889708,CUST2581,TWR78,1963,-50,SMS,17/05/2026 17:15
823466,CUST4973,TWR3,97,5.94,VOICE,05-17-2026 17:15:33
624044,CUST2369,TWR17,3329,36.99,VOICE,17/05/2026 17:15
852103,,TWR2,1020,31.23,SMS,2026-05-17 17:15:33
806049,,TWR42,3284,96.14,VOICE,05-17-2026 17:15:33
486455,,TWR90,2579,10.85,DATA,05-17-2026 17:15:33
BAD_ROW_@@@@
261421,,TWR79,281,9.5,DATA,05-17-2026 17:15:33
427829,CUST5115,TWR6,757,54.08,SMS,2026-05-17 17:15:33
884926,CUST2525,TWR67,2149,56.7,SMS,2026-05-17 17:15:33
BAD_ROW_@@@@
177272,CUST5745,TWR26,3120,19.44,SMS,05-17-2026 17:15:33
496582,,TWR48,1935,14.43,SMS,2026-05-17 17:15:33
955500,CUST3523,TWR41,4555,-50,SMS,2026-05-17 17:15:33
BAD_ROW_@@@@
797661,,TWR68,1269,15.7,VOICE,2026-05-17 17:15:33
460368,CUST9727,TWR37,134,51.6,SMS,05-17-2026 17:15:33
BAD_ROW_@@@@
541446,CUST1047,TWR51,504,-50,SMS,2026-05-17 17:15:33
114677,CUST6753,TWR76,2110,-50,VOICE,05-17-2026 17:15:33
227479,CUST8799,TWR3,3696,31.65,VOICE,05-17-2026 17:15:33
790929,,TWR15,2944,99.2,VOICE,05-17-2026 17:15:33
723348,CUST8793,TWR67,3463,31.71,DATA,17/05/2026 17:15
BAD_ROW_@@@@
873218,CUST9574,TWR23,311,2.12,DATA,17/05/2026 17:15
311168,CUST4702,TWR64,4498,-50,DATA,2026-05-17 17:15:33
110877,CUST1185,TWR42,3112,53.63,DATA,17/05/2026 17:15
961447,,TWR11,649,94.82,VOICE,17/05/2026 17:15
790538,,TWR87,1544,38.22,VOICE,05-17-2026 17:15:33
910488,CUST9303,TWR71,1303,78.1,DATA,2026-05-17 17:15:33
120620,CUST4053,TWR92,4280,10.33,VOICE,05-17-2026 17:15:33
BAD_ROW_@@@@
101195,CUST5695,TWR27,2433,51.2,SMS,2026-05-17 17:15:33
955575,CUST5645,TWR44,3786,37.59,VOICE,2026-05-17 17:15:33
BAD_ROW_@@@@
333746,CUST2486,TWR52,406,0.3,SMS,05-17-2026 17:15:33
175672,,TWR28,2078,28.41,VOICE,2026-05-17 17:15:33
549034,,TWR45,4533,22.8,DATA,17/05/2026 17:15
425363,CUST2314,TWR81,1162,44.16,VOICE,2026-05-17 17:15:33
602053,CUST6382,TWR9,707,-50,VOICE,17/05/2026 17:15
169960,CUST3851,TWR58,3897,59.74,DATA,2026-05-17 17:15:33
236796,,TWR11,3976,77.72,VOICE,17/05/2026 17:15
854127,CUST1211,TWR63,4767,88.93,VOICE,17/05/2026 17:15
780626,CUST1634,TWR73,3062,28.48,VOICE,05-17-2026 17:15:33
BAD_ROW_@@@@
BAD_ROW_@@@@
188829,CUST4779,TWR40,1878,-50,VOICE,2026-05-17 17:15:33
406741,CUST4631,TWR61,2544,57.76,VOICE,17/05/2026 17:15
696539,CUST7797,TWR97,2780,0.47,VOICE,17/05/2026 17:15
208809,,TWR99,3673,95.95,VOICE,2026-05-17 17:15:33
BAD_ROW_@@@@
272978,CUST3408,TWR93,528,-50,VOICE,2026-05-17 17:15:33
361746,CUST2949,TWR29,3195,40.29,SMS,17/05/2026 17:15
BAD_ROW_@@@@
995060,CUST7225,TWR49,4984,-50,SMS,17/05/2026 17:15
BAD_ROW_@@@@
642257,CUST4751,TWR60,1354,42.46,VOICE,2026-05-17 17:15:33
BAD_ROW_@@@@
639966,CUST6593,TWR93,1077,29.65,SMS,2026-05-17 17:15:33
BAD_ROW_@@@@
620948,CUST2354,TWR43,3199,42.75,SMS,2026-05-17 17:15:33
516439,CUST8257,TWR98,4354,21.09,DATA,17/05/2026 17:15
763218,CUST5518,TWR94,2615,19.15,VOICE,2026-05-17 17:15:33
537287,,TWR53,4912,13.11,SMS,2026-05-17 17:15:33
970216,,TWR61,832,83.29,DATA,05-17-2026 17:15:33
944459,CUST8477,TWR96,1856,79.85,SMS,2026-05-17 17:15:33
456064,CUST8067,TWR73,1046,24.18,VOICE,2026-05-17 17:15:33
910891,CUST6895,TWR29,1434,67.05,VOICE,05-17-2026 17:15:33
680481,CUST8505,TWR64,1079,2.85,DATA,17/05/2026 17:15
434477,CUST7670,TWR81,2332,-50,VOICE,2026-05-17 17:15:33
916302,CUST7674,TWR28,1135,-50,SMS,05-17-2026 17:15:33
122361,CUST3412,TWR40,4779,27.86,VOICE,2026-05-17 17:15:33
947148,,TWR75,4701,77.76,VOICE,05-17-2026 17:15:33
100288,CUST6873,TWR80,3397,-50,SMS,2026-05-17 17:15:33
461095,CUST8717,TWR72,3958,59.76,SMS,2026-05-17 17:15:33
938721,CUST5875,TWR27,3413,-50,DATA,2026-05-17 17:15:33
485430,CUST7172,TWR95,3288,23.38,SMS,17/05/2026 17:15
235834,CUST7880,TWR54,871,67.37,DATA,05-17-2026 17:15:33
385956,,TWR31,1533,16.61,SMS,2026-05-17 17:15:33
586510,CUST6091,TWR19,66,48.73,SMS,2026-05-17 17:15:33
710299,CUST9628,TWR82,3534,82.52,SMS,05-17-2026 17:15:33
BAD_ROW_@@@@
748722,CUST5437,TWR74,798,-50,SMS,2026-05-17 17:15:33
981128,CUST5706,TWR73,4728,80.77,VOICE,2026-05-17 17:15:33
BAD_ROW_@@@@
507318,CUST8965,TWR93,1896,21.25,SMS,2026-05-17 17:15:33
995770,CUST5831,TWR28,3066,-50,VOICE,2026-05-17 17:15:33
948671,,TWR67,3131,39.17,SMS,17/05/2026 17:15
800870,CUST1803,TWR56,3478,-50,VOICE,2026-05-17 17:15:33
792027,,TWR21,2713,60.51,SMS,2026-05-17 17:15:33
105730,CUST3342,TWR29,3157,-50,DATA,2026-05-17 17:15:33
BAD_ROW_@@@@
483275,,TWR27,1885,78.79,SMS,17/05/2026 17:15
